column1,column2,record_id,client_id,purchase_ref,purchase_date,dispatch_date,delivery_mode,item_code,item_title,main_group,sub_group,revenue,total_amount,earnings,units_sold,rebate,postal_code,nation,town,province,zone,client_type,column3,column4,column5,product_subcategory,profit
831,804,801.0,305.0,CA-2019-105809,2/20/2019 0:00,2/23/2019 0:00,Express Delivery,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Workspace Fixtures,Furnishings,22.23,29.5659,7.3359,1,0.0,92105.0,United States,San Diego,California,West,Business Account,,,,,
832,805,802.0,305.0,CA-2019-105809,2/20/2019 0:00,2/23/2019 0:00,Express Delivery,TEC-PH-10001580,Logitech Mobile Speakerphone P710e - speaker phone,Digital Equipment,Phones,215.968,234.8652,18.8972,2,0.2,92105.0,United States,San Diego,California,West,Business Account,,,,,
833,806,803.0,305.0,CA-2018-136133,8/18/2018 0:00,8/23/2018 0:00,Priority Shipping,OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,Work Essentials,Appliances,355.32,454.8096,99.4896,9,0.0,10024.0,United States,New York City,New York,East,Business Account,,,,,
834,807,804.0,306.0,CA-2018-115504,3/12/2018 0:00,3/17/2018 0:00,Regular Delivery,OFF-PA-10003953,Xerox 218,Work Essentials,Paper,12.96,19.1808,6.2208,2,0.0,71203.0,United States,Monroe,Louisiana,South,Business Account,,,,,
835,808,805.0,307.0,CA-2019-135783,4/22/2019 0:00,4/24/2019 0:00,Express Delivery,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Workspace Fixtures,Furnishings,18.28,24.4952,6.2152,2,0.0,94122.0,United States,San Francisco,California,West,Individual Buyer,,,,,
836,809,806.0,155.0,CA-2016-134313,11/1/2016 0:00,11/7/2016 0:00,Regular Delivery,OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,Work Essentials,Art,43.176,47.4936,4.3176,3,0.2,80219.0,United States,Denver,Colorado,West,Individual Buyer,,,,,
837,810,807.0,155.0,CA-2016-134313,11/1/2016 0:00,11/7/2016 0:00,Regular Delivery,TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,Digital Equipment,Phones,1983.968,2231.964,247.996,4,0.2,80219.0,United States,Denver,Colorado,West,Individual Buyer,,,,,
838,811,808.0,212.0,CA-2017-140921,2/3/2017 0:00,2/5/2017 0:00,Express Delivery,FUR-FU-10003347,Coloredge Poster Frame,Workspace Fixtures,Furnishings,28.4,39.476,11.076,2,0.0,68104.0,United States,Omaha,Nebraska,Central,Individual Buyer,,,,,
839,812,809.0,212.0,CA-2017-140921,2/3/2017 0:00,2/5/2017 0:00,Express Delivery,TEC-AC-10004901,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,Digital Equipment,Accessories,149.97,200.9598,50.9898,3,0.0,68104.0,United States,Omaha,Nebraska,Central,Individual Buyer,,,,,
840,813,810.0,234.0,CA-2016-151995,10/13/2016 0:00,10/15/2016 0:00,Express Delivery,OFF-AR-10003190,Newell 32,Work Essentials,Art,11.52,14.7456,3.2256,4,0.0,98026.0,United States,Edmonds,Washington,West,Individual Buyer,,,,,
841,814,811.0,234.0,CA-2016-151995,10/13/2016 0:00,10/15/2016 0:00,Express Delivery,FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",Workspace Fixtures,Tables,1298.55,1610.202,311.652,5,0.0,98026.0,United States,Edmonds,Washington,West,Individual Buyer,,,,,
842,815,812.0,234.0,CA-2016-151995,10/13/2016 0:00,10/15/2016 0:00,Express Delivery,OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,Work Essentials,Appliances,213.92,275.9568,62.0368,4,0.0,98026.0,United States,Edmonds,Washington,West,Individual Buyer,,,,,
843,816,813.0,234.0,CA-2016-151995,10/13/2016 0:00,10/15/2016 0:00,Express Delivery,TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Digital Equipment,Accessories,25.78,28.358,2.578,2,0.0,98026.0,United States,Edmonds,Washington,West,Individual Buyer,,,,,
844,817,814.0,308.0,CA-2019-143686,5/14/2019 0:00,5/14/2019 0:00,Instant Dispatch,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Workspace Fixtures,Furnishings,18.28,24.4952,6.2152,2,0.0,92704.0,United States,Santa Ana,California,West,Individual Buyer,,,,,
845,818,815.0,308.0,CA-2019-143686,5/14/2019 0:00,5/14/2019 0:00,Instant Dispatch,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Digital Equipment,Accessories,1399.93,2001.8999,601.9699,7,0.0,92704.0,United States,Santa Ana,California,West,Individual Buyer,,,,,
846,819,816.0,309.0,CA-2017-106565,3/20/2017 0:00,3/23/2017 0:00,Express Delivery,OFF-PA-10000061,Xerox 205,Work Essentials,Paper,51.84,76.7232,24.8832,8,0.0,53209.0,United States,Milwaukee,Wisconsin,Central,Business Account,,,,,
847,820,817.0,204.0,CA-2018-149370,9/15/2018 0:00,9/19/2018 0:00,Regular Delivery,OFF-PA-10003651,Xerox 1968,Work Essentials,Paper,5.344,7.2144,1.8704,1,0.2,19140.0,United States,Philadelphia,Pennsylvania,East,Individual Buyer,,,,,
848,821,818.0,223.0,CA-2016-140858,6/28/2016 0:00,7/2/2016 0:00,Regular Delivery,OFF-PA-10000304,Xerox 1995,Work Essentials,Paper,41.472,55.9872,14.5152,8,0.2,19140.0,United States,Philadelphia,Pennsylvania,East,Individual Buyer,,,,,
849,822,819.0,223.0,CA-2016-140858,6/28/2016 0:00,7/2/2016 0:00,Regular Delivery,OFF-BI-10003094,Self-Adhesive Ring Binder Labels,Work Essentials,Binders,3.168,0.7392,-2.4288,3,0.7,19140.0,United States,Philadelphia,Pennsylvania,East,Individual Buyer,,,,,
850,823,820.0,223.0,CA-2016-140858,6/28/2016 0:00,7/2/2016 0:00,Regular Delivery,FUR-CH-10001394,Global Leather Executive Chair,Workspace Fixtures,Chairs,1228.465,1228.465,0.0,5,0.3,19140.0,United States,Philadelphia,Pennsylvania,East,Individual Buyer,,,,,
851,824,821.0,223.0,CA-2016-140858,6/28/2016 0:00,7/2/2016 0:00,Regular Delivery,OFF-BI-10004230,GBC Recycled Grain Textured Covers,Work Essentials,Binders,31.086,8.2896,-22.7964,3,0.7,19140.0,United States,Philadelphia,Pennsylvania,East,Individual Buyer,,,,,
852,825,822.0,223.0,CA-2016-140858,6/28/2016 0:00,7/2/2016 0:00,Regular Delivery,OFF-PA-10003395,Xerox 1941,Work Essentials,Paper,335.52,452.952,117.432,4,0.2,19140.0,United States,Philadelphia,Pennsylvania,East,Individual Buyer,,,,,
853,826,823.0,310.0,CA-2019-101434,6/20/2019 0:00,6/27/2019 0:00,Regular Delivery,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Digital Equipment,Accessories,239.97,311.961,71.991,3,0.0,7109.0,United States,Belleville,New Jersey,East,Individual Buyer,,,,,
854,827,824.0,310.0,CA-2019-101434,6/20/2019 0:00,6/27/2019 0:00,Regular Delivery,OFF-LA-10003223,Avery 508,Work Essentials,Labels,9.82,14.6318,4.8118,2,0.0,7109.0,United States,Belleville,New Jersey,East,Individual Buyer,,,,,
855,828,825.0,311.0,US-2016-102071,5/9/2016 0:00,5/15/2016 0:00,Regular Delivery,TEC-AC-10003441,Kingston Digital DataTraveler 32GB USB 2.0,Digital Equipment,Accessories,67.8,71.868,4.068,4,0.0,94110.0,United States,San Francisco,California,West,Individual Buyer,,,,,
856,829,826.0,311.0,US-2016-102071,5/9/2016 0:00,5/15/2016 0:00,Regular Delivery,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Digital Equipment,Accessories,167.97,208.2828,40.3128,3,0.0,94110.0,United States,San Francisco,California,West,Individual Buyer,,,,,
857,830,827.0,219.0,CA-2019-126956,8/21/2019 0:00,8/28/2019 0:00,Regular Delivery,OFF-FA-10002280,Advantus Plastic Paper Clips,Work Essentials,Fasteners,35.0,51.8,16.8,7,0.0,55044.0,United States,Lakeville,Minnesota,Central,Individual Buyer,,,,,
858,831,828.0,219.0,CA-2019-126956,8/21/2019 0:00,8/28/2019 0:00,Regular Delivery,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Work Essentials,Supplies,37.24,48.0396,10.7996,4,0.0,55044.0,United States,Lakeville,Minnesota,Central,Individual Buyer,,,,,
859,832,829.0,219.0,CA-2019-126956,8/21/2019 0:00,8/28/2019 0:00,Regular Delivery,OFF-EN-10004459,Security-Tint Envelopes,Work Essentials,Envelopes,15.28,22.7672,7.4872,2,0.0,55044.0,United States,Lakeville,Minnesota,Central,Individual Buyer,,,,,
860,833,830.0,33.0,CA-2019-129462,6/16/2019 0:00,6/21/2019 0:00,Priority Shipping,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Workspace Fixtures,Chairs,301.96,392.548,90.588,2,0.0,41042.0,United States,Florence,Kentucky,South,Individual Buyer,,,,,
861,834,831.0,33.0,CA-2019-129462,6/16/2019 0:00,6/21/2019 0:00,Priority Shipping,OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Work Essentials,Appliances,180.66,231.2448,50.5848,3,0.0,41042.0,United States,Florence,Kentucky,South,Individual Buyer,,,,,
862,835,832.0,33.0,CA-2019-129462,6/16/2019 0:00,6/21/2019 0:00,Priority Shipping,TEC-PH-10001557,Pyle PMP37LED,Digital Equipment,Phones,191.98,243.8146,51.8346,2,0.0,41042.0,United States,Florence,Kentucky,South,Individual Buyer,,,,,
863,836,833.0,33.0,CA-2019-129462,6/16/2019 0:00,6/21/2019 0:00,Priority Shipping,TEC-PH-10002085,Clarity 53712,Digital Equipment,Phones,65.99,83.1474,17.1574,1,0.0,41042.0,United States,Florence,Kentucky,South,Individual Buyer,,,,,
864,837,834.0,81.0,CA-2018-165316,7/23/2018 0:00,7/27/2018 0:00,Regular Delivery,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Work Essentials,Art,35.216,37.8572,2.6412,2,0.2,33614.0,United States,Tampa,Florida,South,Business Account,,,,,
865,838,835.0,81.0,CA-2018-165316,7/23/2018 0:00,7/27/2018 0:00,Regular Delivery,OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",Work Essentials,Appliances,23.696,30.2124,6.5164,2,0.2,33614.0,United States,Tampa,Florida,South,Business Account,,,,,
866,839,836.0,81.0,CA-2018-165316,7/23/2018 0:00,7/27/2018 0:00,Regular Delivery,TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Digital Equipment,Machines,265.475,153.9755,-111.4995,1,0.5,33614.0,United States,Tampa,Florida,South,Business Account,,,,,
867,840,837.0,294.0,US-2016-115987,9/8/2016 0:00,9/13/2016 0:00,Priority Shipping,OFF-BI-10001071,GBC ProClick Punch Binding System,Work Essentials,Binders,51.184,-28.1512,-79.3352,4,0.8,75701.0,United States,Tyler,Texas,Central,Individual Buyer,,,,,
868,841,838.0,312.0,US-2019-156083,11/4/2019 0:00,11/11/2019 0:00,Regular Delivery,OFF-PA-10001560,"Adams Telephone Message Books, 5 1/4 x 11",Work Essentials,Paper,9.664,12.9256,3.2616,2,0.2,38401.0,United States,Columbia,Tennessee,South,Remote Workspace,,,,,
869,842,839.0,183.0,US-2018-137547,3/7/2018 0:00,3/12/2018 0:00,Regular Delivery,TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Digital Equipment,Phones,21.072,22.6524,1.5804,3,0.2,76106.0,United States,Fort Worth,Texas,Central,Business Account,,,,,
870,843,840.0,313.0,CA-2017-100454,11/20/2017 0:00,11/25/2017 0:00,Regular Delivery,OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,Work Essentials,Art,60.45,76.7715,16.3215,3,0.0,10035.0,United States,New York City,New York,East,Business Account,,,,,
871,844,841.0,313.0,CA-2017-100454,11/20/2017 0:00,11/25/2017 0:00,Regular Delivery,OFF-AR-10002578,Newell 335,Work Essentials,Art,11.52,14.8608,3.3408,4,0.0,10035.0,United States,New York City,New York,East,Business Account,,,,,
872,845,842.0,313.0,CA-2017-100454,11/20/2017 0:00,11/25/2017 0:00,Regular Delivery,FUR-BO-10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Workspace Fixtures,Bookcases,186.048,195.3504,9.3024,4,0.2,10035.0,United States,New York City,New York,East,Business Account,,,,,
873,846,843.0,314.0,CA-2018-161669,11/7/2018 0:00,11/9/2018 0:00,Express Delivery,OFF-BI-10001294,Fellowes Binding Cases,Work Essentials,Binders,37.44,49.14,11.7,4,0.2,90036.0,United States,Los Angeles,California,West,Business Account,,,,,
874,847,844.0,314.0,CA-2018-161669,11/7/2018 0:00,11/9/2018 0:00,Express Delivery,OFF-BI-10001636,Ibico Plastic and Wire Spiral Binding Combs,Work Essentials,Binders,26.976,35.7432,8.7672,4,0.2,90036.0,United States,Los Angeles,California,West,Business Account,,,,,
875,848,845.0,314.0,CA-2018-161669,11/7/2018 0:00,11/9/2018 0:00,Express Delivery,OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,Work Essentials,Supplies,11.36,14.6544,3.2944,2,0.0,90036.0,United States,Los Angeles,California,West,Business Account,,,,,
876,849,846.0,314.0,CA-2018-161669,11/7/2018 0:00,11/9/2018 0:00,Express Delivery,OFF-LA-10004093,Avery 486,Work Essentials,Labels,14.62,21.4914,6.8714,2,0.0,90036.0,United States,Los Angeles,California,West,Business Account,,,,,
877,850,847.0,315.0,CA-2017-114300,10/13/2017 0:00,10/17/2017 0:00,Regular Delivery,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Digital Equipment,Phones,83.72,107.1616,23.4416,7,0.0,40214.0,United States,Louisville,Kentucky,South,Individual Buyer,,,,,
878,851,848.0,315.0,CA-2017-114300,10/13/2017 0:00,10/17/2017 0:00,Regular Delivery,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Workspace Fixtures,Chairs,287.94,365.6838,77.7438,3,0.0,40214.0,United States,Louisville,Kentucky,South,Individual Buyer,,,,,
879,852,849.0,316.0,CA-2019-107503,1/1/2019 0:00,1/6/2019 0:00,Regular Delivery,FUR-FU-10003878,"Linden 10"" Round Wall Clock, Black",Workspace Fixtures,Furnishings,48.896,57.4528,8.5568,4,0.2,44052.0,United States,Lorain,Ohio,East,Individual Buyer,,,,,
880,853,850.0,317.0,CA-2016-107755,2/7/2016 0:00,2/12/2016 0:00,Regular Delivery,TEC-AC-10000710,Maxell DVD-RAM Discs,Digital Equipment,Accessories,115.36,164.9648,49.6048,7,0.0,7036.0,United States,Linden,New Jersey,East,Business Account,,,,,
881,854,851.0,318.0,CA-2018-152534,6/20/2018 0:00,6/25/2018 0:00,Priority Shipping,OFF-AR-10002335,DIXON Oriole Pencils,Work Essentials,Art,5.16,6.5016,1.3416,2,0.0,93905.0,United States,Salinas,California,West,Business Account,,,,,
882,855,852.0,318.0,CA-2018-152534,6/20/2018 0:00,6/25/2018 0:00,Priority Shipping,OFF-PA-10001870,Xerox 202,Work Essentials,Paper,38.88,57.5424,18.6624,6,0.0,93905.0,United States,Salinas,California,West,Business Account,,,,,
883,856,853.0,105.0,CA-2018-113747,5/28/2018 0:00,6/4/2018 0:00,Regular Delivery,OFF-AR-10003373,"Boston School Pro Electric Pencil Sharpener, 1670",Work Essentials,Art,185.88,236.0676,50.1876,6,0.0,39212.0,United States,Jackson,Mississippi,South,Individual Buyer,,,,,
884,857,854.0,219.0,CA-2018-123274,2/19/2018 0:00,2/24/2018 0:00,Regular Delivery,FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",Workspace Fixtures,Furnishings,44.46,59.1318,14.6718,2,0.0,10035.0,United States,New York City,New York,East,Individual Buyer,,,,,
885,858,855.0,219.0,CA-2018-123274,2/19/2018 0:00,2/24/2018 0:00,Regular Delivery,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,Work Essentials,Storage,242.94,252.6576,9.7176,3,0.0,10035.0,United States,New York City,New York,East,Individual Buyer,,,,,
886,859,856.0,319.0,CA-2016-125612,8/3/2016 0:00,8/8/2016 0:00,Regular Delivery,OFF-PA-10001019,Xerox 1884,Work Essentials,Paper,39.96,58.7412,18.7812,2,0.0,10035.0,United States,New York City,New York,East,Individual Buyer,,,,,
887,860,857.0,319.0,CA-2016-125612,8/3/2016 0:00,8/8/2016 0:00,Regular Delivery,OFF-SU-10002537,Acme Box Cutter Scissors,Work Essentials,Supplies,102.3,128.898,26.598,10,0.0,10035.0,United States,New York City,New York,East,Individual Buyer,,,,,
888,861,858.0,319.0,CA-2016-125612,8/3/2016 0:00,8/8/2016 0:00,Regular Delivery,OFF-ST-10003221,Staple magnet,Work Essentials,Storage,21.36,27.1272,5.7672,2,0.0,10035.0,United States,New York City,New York,East,Individual Buyer,,,,,
889,862,859.0,320.0,CA-2019-161984,4/10/2019 0:00,4/15/2019 0:00,Regular Delivery,OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Work Essentials,Paper,7.61,11.1867,3.5767,1,0.0,8901.0,United States,New Brunswick,New Jersey,East,Remote Workspace,,,,,
890,863,860.0,320.0,CA-2019-161984,4/10/2019 0:00,4/15/2019 0:00,Regular Delivery,OFF-FA-10000624,OIC Binder Clips,Work Essentials,Fasteners,7.16,10.74,3.58,2,0.0,8901.0,United States,New Brunswick,New Jersey,East,Remote Workspace,,,,,
891,864,861.0,321.0,CA-2016-133851,6/9/2016 0:00,6/16/2016 0:00,Regular Delivery,OFF-SU-10001225,Staple remover,Work Essentials,Supplies,7.36,7.5072,0.1472,2,0.0,94122.0,United States,San Francisco,California,West,Individual Buyer,,,,,
892,865,862.0,321.0,CA-2016-133851,6/9/2016 0:00,6/16/2016 0:00,Regular Delivery,OFF-AR-10003752,Deluxe Chalkboard Eraser Cleaner,Work Essentials,Art,23.1,33.726,10.626,2,0.0,94122.0,United States,San Francisco,California,West,Individual Buyer,,,,,
893,866,863.0,296.0,CA-2018-134474,1/5/2018 0:00,1/7/2018 0:00,Priority Shipping,TEC-AC-10001714,Logitech MX Performance Wireless Mouse,Digital Equipment,Accessories,191.472,232.1598,40.6878,6,0.2,32216.0,United States,Jacksonville,Florida,South,Business Account,,,,,
894,867,864.0,296.0,CA-2018-134474,1/5/2018 0:00,1/7/2018 0:00,Priority Shipping,OFF-AR-10003958,Newell 337,Work Essentials,Art,5.248,5.8384,0.5904,2,0.2,32216.0,United States,Jacksonville,Florida,South,Business Account,,,,,
895,868,865.0,296.0,CA-2018-134474,1/5/2018 0:00,1/7/2018 0:00,Priority Shipping,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Digital Equipment,Phones,59.184,64.3626,5.1786,2,0.2,32216.0,United States,Jacksonville,Florida,South,Business Account,,,,,
896,869,866.0,322.0,CA-2016-149020,1/10/2016 0:00,1/15/2016 0:00,Regular Delivery,OFF-LA-10004272,Avery 482,Work Essentials,Labels,2.89,4.2483,1.3583,1,0.0,22153.0,United States,Springfield,Virginia,South,Business Account,,,,,
897,870,867.0,322.0,CA-2016-149020,1/10/2016 0:00,1/15/2016 0:00,Regular Delivery,FUR-FU-10000965,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Workspace Fixtures,Furnishings,51.94,73.2354,21.2954,1,0.0,22153.0,United States,Springfield,Virginia,South,Business Account,,,,,
898,871,868.0,323.0,CA-2018-134362,9/29/2018 0:00,10/2/2018 0:00,Express Delivery,OFF-LA-10004853,Avery 483,Work Essentials,Labels,15.936,21.1152,5.1792,4,0.2,19140.0,United States,Philadelphia,Pennsylvania,East,Business Account,,,,,
899,872,869.0,324.0,CA-2016-136742,4/6/2016 0:00,4/10/2016 0:00,Regular Delivery,OFF-BI-10003719,Large Capacity Hanging Post Binders,Work Essentials,Binders,44.91,8.982,-35.928,6,0.7,17602.0,United States,Lancaster,Pennsylvania,East,Business Account,,,,,
900,873,870.0,325.0,CA-2018-158099,9/3/2018 0:00,9/5/2018 0:00,Express Delivery,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Work Essentials,Binders,1141.47,380.49,-760.98,5,0.7,19143.0,United States,Philadelphia,Pennsylvania,East,Remote Workspace,,,,,
901,874,871.0,325.0,CA-2018-158099,9/3/2018 0:00,9/5/2018 0:00,Express Delivery,TEC-PH-10002496,Cisco SPA301,Digital Equipment,Phones,280.782,233.985,-46.797,3,0.4,19143.0,United States,Philadelphia,Pennsylvania,East,Remote Workspace,,,,,
902,875,872.0,15.0,CA-2017-131128,10/19/2017 0:00,10/20/2017 0:00,Express Delivery,OFF-PA-10003591,Southworth 100% Cotton The Best Paper,Work Essentials,Paper,34.44,51.66,17.22,3,0.0,3301.0,United States,Concord,New Hampshire,East,Individual Buyer,,,,,
903,876,873.0,326.0,CA-2016-148488,12/10/2016 0:00,12/15/2016 0:00,Regular Delivery,OFF-PA-10004470,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Work Essentials,Paper,11.36,16.5856,5.2256,2,0.0,10009.0,United States,New York City,New York,East,Individual Buyer,,,,,
904,877,874.0,326.0,CA-2016-148488,12/10/2016 0:00,12/15/2016 0:00,Regular Delivery,OFF-BI-10000315,Poly Designer Cover & Back,Work Essentials,Binders,106.344,143.5644,37.2204,7,0.2,10009.0,United States,New York City,New York,East,Individual Buyer,,,,,
905,878,875.0,316.0,CA-2019-114636,8/25/2019 0:00,8/29/2019 0:00,Regular Delivery,OFF-PA-10001790,Xerox 1910,Work Essentials,Paper,192.16,259.416,67.256,5,0.2,28205.0,United States,Charlotte,North Carolina,South,Individual Buyer,,,,,
906,879,876.0,255.0,CA-2018-116736,1/17/2018 0:00,1/21/2018 0:00,Regular Delivery,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Workspace Fixtures,Furnishings,322.59,387.108,64.518,3,0.0,3301.0,United States,Concord,New Hampshire,East,Remote Workspace,,,,,
907,880,877.0,255.0,CA-2018-116736,1/17/2018 0:00,1/21/2018 0:00,Regular Delivery,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Digital Equipment,Accessories,29.99,43.1856,13.1956,1,0.0,3301.0,United States,Concord,New Hampshire,East,Remote Workspace,,,,,
908,881,878.0,255.0,CA-2018-116736,1/17/2018 0:00,1/21/2018 0:00,Regular Delivery,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Digital Equipment,Accessories,371.97,438.9246,66.9546,3,0.0,3301.0,United States,Concord,New Hampshire,East,Remote Workspace,,,,,
909,882,879.0,327.0,US-2016-158638,9/17/2016 0:00,9/21/2016 0:00,Regular Delivery,OFF-BI-10003712,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Work Essentials,Binders,5.892,1.7676,-4.1244,4,0.7,19120.0,United States,Philadelphia,Pennsylvania,East,Remote Workspace,,,,,
910,883,880.0,7.0,CA-2019-111689,11/30/2019 0:00,12/2/2019 0:00,Priority Shipping,OFF-BI-10003984,Lock-Up Easel 'Spel-Binder',Work Essentials,Binders,68.472,91.5813,23.1093,3,0.2,10024.0,United States,New York City,New York,East,Remote Workspace,,,,,
